Source,Expected Positive,Priorität,Straftatbestand (Verdacht),Kategorie,Begründung,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Comment ID,Profile URL,Comment URL,Thumbnail,Lfd. Nr. (Original-Export)
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"""nicht gegenüber dem auserwählten Volk"" - abwertende Anspielung/Code auf Juden als angeblich bevorrechtigte Gruppe, im Kontext des Diskurses um das Antisemitismus-Urteil einzuordnen.",erik.8ii,erik.8ii,968204679,2026-06-02 08:59:33,0,@x.ab963 nicbt gegenüber dem auserwählten Volk,no,17953638003145398,https://www.instagram.com/erik.8ii,https://www.instagram.com/p/DZDH8YstgWl/c/17953638003145398,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/38478599_510159309422699_6880890319496282112_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHi9t7pzQDeJDEyohUtkJsUiRrRfWIFdFXAXa_ZtzUBezlOM_L_wVlEvCkbGeM3Wwc&_nc_ohc=whkaD9w0pQgQ7kNvwEc3W8R&_nc_gid=_h71Wbk6_bJIrP5VL8rpdw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQD0So7PGMrTVF-iteY5jnTeb2jRyQ3MKW4RFbQIaW2S1w&oe=6A6B1778&_nc_sid=0985b0,1994
test-data3,true,mittel,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"""good goy"" - erneuter antisemitischer Code.",fentamangoice,fentamangoice,463751046,2026-06-02 11:26:24,0,@kusstro good goy @patrick_flpvc,no,18116637133693424,https://www.instagram.com/fentamangoice,https://www.instagram.com/p/DZDH8YstgWl/c/18116637133693424,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/728369816_18597094639007047_7430890014272403449_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHO7MG-bpYVI3HQYID0A1hP-w0yKBLexaPI-fIVkQc_uE8IjXhoiGyo65QQwEHeLSc&_nc_ohc=pMClFN3uakQQ7kNvwEIeV6X&_nc_gid=wIGp_SMY_r0uB0dtCACt7A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQB4qPMeVjZg4QktGsngjGLi7ByH_EJ6PLH_J_dtih5lBg&oe=6A6B03EB&_nc_sid=0985b0,2389
test-data3,true,mittel,§ 241 StGB,Bedrohung,"Fordert 'massenhafte Abschiebung' als Reaktion auf Kritiker des Täters, was eine bedrohliche Kollektivmaßnahme gegen eine Personengruppe suggeriert.",maximillian_sgnr,maximillian_sgnr,2695743821,2026-06-02 16:31:20,0,"Wenn ich hier sehe welche und wie viele Leute das Urteil kritisieren und sagen „er hat alles richtig gemacht“, fällt mir nur ein, dass massenhafte Abschiebung vielleicht doch was feines wäre.",no,18190163446374781,https://www.instagram.com/maximillian_sgnr,https://www.instagram.com/p/DZDH8YstgWl/c/18190163446374781,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/150924275_265334861622982_8234630080035826048_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gEhck2eqP_uhlh2_u9MuuY39vTGta5At7uqNLsm_nz2TJwBO9LZ69xEpbv10Knxpfc&_nc_ohc=Loqldtynvu4Q7kNvwE2jOiQ&_nc_gid=hJG0dxyZAm56brOQOKzW1A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCPfqe2dT3dTVcYSexWOngbO6JR0gwiwdnqKq4hVhLNmg&oe=6A6AF14F&_nc_sid=0985b0,3120
data2,,,,,,coyote1210,coyote1210,194791359,2026-06-03 04:46:45,0,@tamerlan_dulatov nichts würde passieren,no,18074120441303413,https://www.instagram.com/coyote1210,https://www.instagram.com/p/DZDH8YstgWl/c/18074120441303413,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4yMjQuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gHfHCRlPvafUV1KuaOXC3N9AHPt_iBUIe2kqs3XwSIz8kwqnapgOo7wZ8SEFAEXrDq7N3vV21AGVnDXouuodl0H&_nc_ohc=vUGxye7DTtYQ7kNvwHfW5Oc&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQB-SmyXl--UFCvJQOjSlwNYkmO1tMhELOQ2_VuuLGWGBA&oe=6A6B08EA&_nc_sid=328259,
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"Bezeichnet den Täter als ""Guter Mann"" im Kontext der Zustimmung zum Hausverbotsschild und billigt damit die Diskriminierung.",manimanta3,manimanta3,60453037214,2026-06-02 19:06:31,0,"Guter Mann, schlechte Richterin",no,17946495390013647,https://www.instagram.com/manimanta3,https://www.instagram.com/p/DZDH8YstgWl/c/17946495390013647,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/449667473_493743933168298_706647070326521774_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gHCMwqI8f5yLtBEOEZ6vd4B-nthkMQk1xDe0at8I6Vl4BCLb-0KL5WZiyyjVOfpk3k&_nc_ohc=0KFu1G-PEvcQ7kNvwFy7tQz&_nc_gid=dsdtehCxXmeekBtG_A23yQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBKc1lbECRAnybgNStqrgUO739PXkb-smx1iHLUVyDbvA&oe=6A6B08F6&_nc_sid=0985b0,3387
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Ehrenmann"" - billigende Zustimmung zur Handlung des Ladenbesitzers.",omarcgnz,omarcgnz,18146663971,2026-06-02 11:23:56,0,Ehrenmann,no,18169438111434058,https://www.instagram.com/omarcgnz,https://www.instagram.com/p/DZDH8YstgWl/c/18169438111434058,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/499219743_18092977819607972_2471538518466420340_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gHO7MG-bpYVI3HQYID0A1hP-w0yKBLexaPI-fIVkQc_uE8IjXhoiGyo65QQwEHeLSc&_nc_ohc=ApsXjPhXEtoQ7kNvwFyIU69&_nc_gid=wIGp_SMY_r0uB0dtCACt7A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBj-nR5NL9G3YvYo0Cyyk5BtrtWj3GrHGvQ6_SMAs0csQ&oe=6A6B1E5F&_nc_sid=0985b0,2373
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,'Hut ab. Gratuliere dich mein held' als Lob für den Täter der antisemitischen Handlung.,badogluerkan,badogluerkan,75883761972,2026-06-02 14:02:58,0,Hut ab. Gratuliere dich mein held,no,18120782668706730,https://www.instagram.com/badogluerkan,https://www.instagram.com/p/DZDH8YstgWl/c/18120782668706730,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/510402339_17843054118529973_4816973295166018479_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGBIpQyJ40zB-5e2JJNHgpKYQvFbUWoesJlUPrIKpjr71XBTfb2BFPE6kNWzmiZV-E&_nc_ohc=bcWmMCufTyIQ7kNvwG6Mz6x&_nc_gid=1I12LAon-7FddfyBWv8UsA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCiVkGTr7POd9wtfUk-i7YaPCTjRvRux4sln8cwzXkcNg&oe=6A6AF5CA&_nc_sid=0985b0,2771
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"Bezeichnet den Täter als zukünftigen 'Held' und suggeriert, die Geschichtsschreibung werde ihn später rechtfertigen, was die Tat verherrlicht und relativiert.",terpboytommy_backup,terpboytommy_backup,73232712599,2026-06-02 13:03:21,0,Ehrenmann 👏 in ein paar Jahren wird man über ihn als Held sprechen... Und dann werden die Geschichtsbücher wieder gefälscht 😂,no,17916530061182160,https://www.instagram.com/terpboytommy_backup,https://www.instagram.com/p/DZDH8YstgWl/c/17916530061182160,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/729603394_17906439897440600_7017052437576372580_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gF6Q6RFt7xnrGptOchvQ7rvAe-lXEYCVswutgVV2Iw1gRPQue5pPll7S1U2cyKb8Hg&_nc_ohc=dQE9wsXshEoQ7kNvwGNzpzh&_nc_gid=UQSp5_q_w4lgaSB1vxizLA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCBMNU5zEkojBKjzbOPO6UNyBA0UsVruH3I5m2NDrdn_g&oe=6A6AF598&_nc_sid=0985b0,2626
test-data3,true,mittel,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"Pauschale Zuschreibung, ""das Volk"" (Israelis/Juden) quäle andere Menschen und müsse an den Pranger gestellt werden – Kollektivschuldvorwurf gegen eine Gruppe.",dennibalte_0,dennibalte_0,60779910687,2026-06-01 23:05:55,0,"@wenzel_weiden richtig so, man kann die israelische Politik und das Volk was andere Menschen quält, nicht oft genug an den pranger stellen.",no,18228400219315903,https://www.instagram.com/dennibalte_0,https://www.instagram.com/p/DZDH8YstgWl/c/18228400219315903,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/361129483_1224538114911396_3068830362121313238_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGoRh-mGgodevo4QlLspcX7B8PahW0b8SB6NS1m_8fonqYph2qz5QBeTw_2RxmZW1Y&_nc_ohc=K3L6MFG9yncQ7kNvwFaXNb5&_nc_gid=vgJ0G_fMNYvbt8D-6xUDjQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDr_2E_sp4XpAqxUDq5ga0DnXtLZuDBlhZJEOhibXoj9A&oe=6A6B1E37&_nc_sid=0985b0,587
data2,,,,,,raicker1001,raicker1001,54266601832,2026-06-01 23:52:04,0,Sein Laden seine Regeln,no,18154853884471217,https://www.instagram.com/raicker1001,https://www.instagram.com/p/DZDH8YstgWl/c/18154853884471217,https://instagram.fada1-12.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fada1-12.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gF9D-pNQ0vhILjkDYWTOtNWMwd0gixB4mKLPwE2Df3tY5bZWEfStLx5eg5pW3Vkyn6_jHhaeCkHDpqIs-fQZffH&_nc_ohc=vUGxye7DTtYQ7kNvwGYYrZe&_nc_gid=J5ZQwAXlf5qGrXPsIYi1xQ&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQD8z1jMYtW0oCgGqSjcxuxYWsdikqfasFx8NLd6egENrg&oe=6A6B08EA&_nc_sid=10d13b,
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,Bezeichnet den Täter als 'Volksheld' und billigt damit dessen Willkürmaßnahme gegen Juden als vorbildhafte Tat.,andi290670,andi290670,5472070424,2026-06-02 14:56:20,0,Ein Volksheld 👏👏👏👏👏,no,17986249331823459,https://www.instagram.com/andi290670,https://www.instagram.com/p/DZDH8YstgWl/c/17986249331823459,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/723111028_18418771282182425_2212100923366712730_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHeTPG5NmUIN67OwskkgEV31A7o7BU2eqOs5dFH5ojJYhOw8jjLyD2Qtbe3RGQa6E8&_nc_ohc=qpzzLjN-i4kQ7kNvwGEOpYh&_nc_gid=WrB3c6hiObVFQhzxAiQYWQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAPGEFo0BxgAaWvq8Z52FS1dKxdCAZREYI56ViLuB7c4Q&oe=6A6AFEA5&_nc_sid=0985b0,2917
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,Billigt die Tat ausdrücklich ('er hat alles richtig gemacht') ohne erkennbaren Bezug zum Urteil.,freitag8067,freitag8067,62025320448,2026-06-24 23:43:41,0,Wo ist das Problem…. Er hat alles richtig gemacht,no,18188524684343407,https://www.instagram.com/freitag8067,https://www.instagram.com/p/DZDH8YstgWl/c/18188524684343407,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/626265167_17955360222064449_7281413001674209145_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHTX5slP2BuGB4y8iKdCp-TSYyRV_rVz3g2iRMhRh6c2RyNowtbhTHd0m3Xhv6nFf8&_nc_ohc=ImNYlZuv3HwQ7kNvwFzb0lM&_nc_gid=ajkblY_tNho0CfTo5GwyzA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCP_-FT5t3glhCKShf7SOjGNVMm86efE8sCgOpUvyzakw&oe=6A6B024D&_nc_sid=0985b0,4587
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 185 StGB,Verhetzende Beleidigung,"""Goy"" wird hier im Kontext als abwertender antisemitischer Code/Beleidigung gegenüber Nicht-Juden bzw. zur Markierung einer Gruppenzugehörigkeit verwendet, was auf eine verhetzende Grundhaltung hindeutet.",achraf_abdullah,achraf_abdullah,246557033,2026-06-01 23:10:21,0,Böser Goy,no,18083347775151788,https://www.instagram.com/achraf_abdullah,https://www.instagram.com/p/DZDH8YstgWl/c/18083347775151788,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/559155543_18521581147029034_328515128097399932_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFUKAu33TzZzCgXPLWy2oEhw0YrEuMTQXuS4gQHdVAFgSIiUwqpPaG8Gajvci1cmbU&_nc_ohc=BRup6QUoHvkQ7kNvwHUqXPL&_nc_gid=3T7fI1Z1-_EndhbPna-6uQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAKoz1CY2MHZ533Ml8Qmyc3Bo1oevhotuJunJyeyjsojw&oe=6A6B0263&_nc_sid=0985b0,607
test-data3,true,mittel,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"""good goy"" – erneuter Einsatz des antisemitischen Codes, der eine angebliche jüdische Kontrolle/Hörigkeit von Nichtjuden unterstellt.",n3vralone,n3vralone,5561301429,2026-06-02 09:43:11,0,@byannie.c good goy,no,17938643985246883,https://www.instagram.com/n3vralone,https://www.instagram.com/p/DZDH8YstgWl/c/17938643985246883,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/746002323_18445607575189430_6113739894384353434_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NzEuYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gGbRO8WY-tpsW3FxqoahkVmtSqwJfiAS1GWAdv1ioQBXDoCJjlkaZKAP1HAJRtPXhg&_nc_ohc=TWHdGidkwMkQ7kNvwFMt0KX&_nc_gid=RV5Vmzcff-t5KfiSLgAu4Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQD0ylLBbgwf2BuAYZ4cEwqbMli1joItvH1sOWQN4nzpMA&oe=6A6AFD51&_nc_sid=0985b0,2121
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"'Goydschland' ist ein antisemitischer Code-Begriff (Verballhornung mit 'goy') aus rechtsextremen Online-Milieus, der auf eine judenfeindliche Weltsicht anspielt.",50.rthr,50.rthr,48826257817,2026-06-01 22:32:04,0,Goydschland,no,18007520171914111,https://www.instagram.com/50.rthr,https://www.instagram.com/p/DZDH8YstgWl/c/18007520171914111,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/559488779_18061270505625818_1540046999810647262_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFxyvHcYDHwYOqQhbrGyX5lvuRiIzTmLa-IN2H8TGoutZ_mVbngtKkALW63ZFVsAv8&_nc_ohc=WrKH3VBe6AYQ7kNvwFFazk0&_nc_gid=iky_bkw_Yq1PXuLyWlf_fg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDFLHWmg7znsL-bu7U7owm2x0sOj8caGjokLGaj2mC8Ng&oe=6A6AF259&_nc_sid=0985b0,406
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,Fordert eine staatliche Auszeichnung für den Täter und billigt damit ausdrücklich die Diskriminierung von Juden als Gruppe.,boddenfischer58,boddenfischer58,73830389266,2026-06-02 18:55:22,0,"Das Bundesverdienstkreuz verleihen, sofort",no,17864383956689912,https://www.instagram.com/boddenfischer58,https://www.instagram.com/p/DZDH8YstgWl/c/17864383956689912,https://instagram.fmex39-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fmex39-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gHg42iL27i3sJDCl87llO4GYXXViVg7EF2fHMX9bGZj3tQegC-zu2XIVD7N8VYv22U1-yyVITN7i9NfnDJeYp1a&_nc_ohc=vUGxye7DTtYQ7kNvwEfGJI8&_nc_gid=R4lW-DQKVLVYTVT_IFPZGg&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQDCIufL4U9FFTPoKgOO8MXi5DjlT10jhheZo2nIAqxTBw&oe=6A6B08EA&_nc_sid=f880d0,3366
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"Behauptet, der Täter spreche für 'Tausende', und billigt damit dessen antisemitische Aussage als vermeintliche Mehrheitsmeinung.",fuck.is.real,fuck.is.real,32590298336,2026-06-02 13:29:44,0,1  Mann schreibt was 1000de denken.....👏,no,18084012920176913,https://www.instagram.com/fuck.is.real,https://www.instagram.com/p/DZDH8YstgWl/c/18084012920176913,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/672340232_18101710343082337_6586056507323681923_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gG_g5EKW-jVsQ_TC4TRYo9pBUGG2ftTk8I50zuYQ8pf41tp3ev1x5Hm_0L8zHzhXGE&_nc_ohc=5OXnsHe4sGgQ7kNvwELQbNa&_nc_gid=13aVa0dDHzHDtscTZsv5RA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBK8uk8H7CbaOB_OUVAIet5__532UXOxEGJFILkb_-DRQ&oe=6A6B0892&_nc_sid=0985b0,2697
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"""hausverbot sollte ganz Deutschland"" - fordert sinngemäß ein flächendeckendes Hausverbot (für Juden/Israelis) in ganz Deutschland, billigt eine Willkürmaßnahme gegen die Gruppe.",kufiyagreywolf12,kufiyagreywolf12,80435427316,2026-06-02 11:09:00,0,hausverbot sollte ganz Deutschland,no,18526239880076196,https://www.instagram.com/kufiyagreywolf12,https://www.instagram.com/p/DZDH8YstgWl/c/18526239880076196,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/619543633_17842731747683317_4163875101802607871_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zOTkuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gHia8Yh3qoxoqarGyfnQHd_wftAJ5frTE1Bjp13tEazbLrA1ijPDf5pvmfssQ36gBg&_nc_ohc=o1Q_4lmtz-oQ7kNvwHk0mpG&_nc_gid=4mjOLn7T8uS-RCIt-KYuMA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQA9jICnZ7iBs9Zj3-1KzjgvLY1ntZjM1PWHuwTry5vk0Q&oe=6A6B11C5&_nc_sid=0985b0,2338
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,"""Bundesrepublik Deutschland ❌️ Bundesrepublik Israel ✅️"" transportiert die antisemitische Verschwörungserzählung einer jüdischen Fremdsteuerung Deutschlands.",mika_boah,mika_boah,48931141200,2026-06-02 03:49:33,0,Bundesrepublik Deutschland ❌️ Bundesrepublik Israel ✅️,no,18092655680339808,https://www.instagram.com/mika_boah,https://www.instagram.com/p/DZDH8YstgWl/c/18092655680339808,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/490846697_880499747535918_1449285958692733340_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHCaL8apFPScLqLlFwVWdYKgn5HSqHgjAExRK42bf9Q2dZ325s9Scxwc9pFMLcg_rk&_nc_ohc=2V_X810Z53UQ7kNvwHVTRFT&_nc_gid=2CwlZ2E4QfQRHmwvmS1HCg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBVyLYQCHysGj7bbCKIBLEdJpRGHzPdQHhV_JOTSTnf1A&oe=6A6AFBF2&_nc_sid=0985b0,1609
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Geiler typ, bekommt ein orden"" verherrlicht und billigt die diskriminierende Handlung.",der_deutsche007,der_deutsche007,76808984671,2026-06-02 02:15:19,0,"Geiler typ, bekommt ein orden",no,18104655316800750,https://www.instagram.com/der_deutsche007,https://www.instagram.com/p/DZDH8YstgWl/c/18104655316800750,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/532962021_17842090227560672_3078370478250146965_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gGSjGYwhjCf_DtX_0dADMae7NxrX0jGxcIU4GQUXCgzhAfVwbTzKGCKIcxTvkO49yA&_nc_ohc=hzP0qv5_Ad0Q7kNvwE1kst6&_nc_gid=dhW5T05g_es3pOEv243sZQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCQqu42CZdT8HibDfcPZIXbqgcVGVpudL9A4JE-jkO9XQ&oe=6A6AFC09&_nc_sid=0985b0,1438
data2,,,,,,mhmtfthard,mhmtfthard,65362898326,2026-06-04 09:04:58,0,100% Rechtfertigt👏👏,no,17973528227891812,https://www.instagram.com/mhmtfthard,https://www.instagram.com/p/DZDH8YstgWl/c/17973528227891812,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/671056300_17941192533178327_6953489449449345025_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGUeJcuVmyqGRCM0TfHZl0y1lEhj00N9rIhoSCb2OS9SVl59qKqIKnys0CDVIOYAJQ&_nc_ohc=ro_zFDbQeAoQ7kNvwH9KwIS&_nc_gid=wb4u7MoWyZdllDXqssWUOA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCu3Rh4MBWYmX-2BtV-5z2jTDSWXRA9LlUjXLrb4Mi50Q&oe=6A6B10A2&_nc_sid=0985b0,
